,caseid_new,qflag_w1,married_w1,children_in_hh,age_difference,age_gap_bin,same_sex_couple,race_gap,religious_gap,edu_gap,edu_gap_bin,parental_approval,met_online,met_at_work,met_at_school,met_at_church,met_travel,met_social,met_party,met_f_and_f,met_as_neighbors,met_public_space,met_offline_dating,met_other,how_met_count,how_met_unique,how_long_relationship_w1,relationship_len,partner_deceased,relationship_quality_w1,qflag_w2,cflag_w2,relationship_status_w2,qflag_w3,cflag_w3,relationship_status_w3,qflag_w4,cflag_w4,relationship_status_w4,qflag_w5,cflag_w5,relationship_status_w5,qflag_w6,cflag_w6,relationship_status_w6
2529,3910661,partnered,married,2,3.0,0 to 3,different sex couple,0,1,5.5,5 to 6,approve,0,0,0,0,0,0,0,0,0,0,0,0,0,,46.0,51.0,0,excellent,qualified,no,,qualified,no,,qualified,no,,qualified,no,,,,
2530,3912563,partnered,not married,0,6.0,6 to 10,different sex couple,0,0,2.0,0 to 2,approve,0,0,0,0,0,0,0,1,0,0,0,0,1,met_f_and_f,5.0,10.0,0,good,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together
2531,3913541,partnered,married,0,1.0,0 to 3,different sex couple,0,0,0.0,0 to 2,approve,0,1,0,0,0,0,0,1,0,1,0,0,3,met_at_work,30.0,35.0,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together
2532,3914561,partnered,married,0,17.0,11 to 20,same-sex couple,0,1,4.0,3 to 4,,0,0,0,0,0,0,0,0,0,1,0,0,1,met_public_space,29.0,34.0,0,good,qualified,no,,qualified,no,,qualified,no,,qualified,no,,,,
2533,3915415,partnered,not married,0,11.0,11 to 20,same-sex couple,1,1,3.0,3 to 4,don't approve or don't know,1,0,0,0,0,0,0,0,0,0,0,0,1,met_online,1.5,2.5,0,good,qualified,yes,still together,qualified,yes,broke up,disqualified,,,disqualified,,,,,
2534,3916511,partnered,married,0,4.0,4 to 5,different sex couple,0,0,2.0,0 to 2,approve,0,1,0,0,0,0,0,0,0,0,0,0,1,met_at_work,19.0,24.0,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,no,,qualified,no,,,,
2535,3917481,partnered,married,0,14.0,11 to 20,different sex couple,1,0,1.0,0 to 2,approve,0,1,0,0,0,0,0,0,0,0,0,0,1,met_at_work,19.0,24.0,0,excellent,qualified,yes,still together,qualified,no,,qualified,yes,still together,qualified,yes,still together,,,
2536,3918383,partnered,not married,0,6.0,6 to 10,different sex couple,0,1,0.0,0 to 2,approve,0,1,0,0,0,0,0,1,0,0,0,0,2,met_at_work,4.0,9.0,0,good,qualified,yes,still together,qualified,yes,still together,qualified,no,,qualified,no,,,,
2537,3919306,partnered,not married,4,12.0,11 to 20,same-sex couple,0,0,1.0,0 to 2,approve,0,1,0,0,0,0,0,0,0,0,0,0,1,met_at_work,5.0,10.0,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,,,
2538,3920521,partnered,married,0,10.0,6 to 10,different sex couple,0,1,4.0,3 to 4,don't approve or don't know,0,0,0,0,0,1,1,0,0,0,0,0,2,met_social,27.0,32.0,0,poor,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,no,,,,
2539,3921501,partnered,married,0,2.0,0 to 3,different sex couple,0,1,4.0,3 to 4,approve,0,1,1,0,0,0,0,1,0,0,0,0,3,met_at_work,10.0,15.0,0,excellent,qualified,no,,qualified,yes,still together,qualified,no,,qualified,no,,,,
2540,3923555,partnered,not married,0,1.0,0 to 3,different sex couple,0,1,5.0,5 to 6,,0,0,0,0,0,0,0,1,0,0,0,0,1,met_f_and_f,0.75,5.75,0,good,qualified,yes,still together,qualified,yes,still together,qualified,no,,qualified,no,,,,
2541,3924481,partnered,married,0,2.0,0 to 3,different sex couple,0,1,0.0,0 to 2,approve,0,0,0,0,0,0,0,1,0,0,1,0,2,met_f_and_f,24.0,29.0,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,no,,,,
2542,3925435,partnered,not married,2,5.0,4 to 5,same-sex couple,0,1,6.0,5 to 6,don't approve or don't know,1,0,0,0,0,1,1,0,0,0,0,0,3,met_online,2.5,2.5,0,good,qualified,yes,broke up,disqualified,,,disqualified,,,disqualified,,,,,
2543,3926361,partnered,not married,0,1.0,0 to 3,same-sex couple,0,1,3.0,3 to 4,approve,0,0,0,0,1,0,0,1,0,1,0,0,3,met_travel,10.0,15.0,0,good,qualified,no,,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,,,
2544,3927521,partnered,married,0,10.0,6 to 10,different sex couple,0,1,0.0,0 to 2,approve,0,1,0,0,0,0,0,0,0,0,0,0,1,met_at_work,33.0,38.0,0,excellent,qualified,no,,qualified,no,,qualified,no,,qualified,no,,,,
2545,3928361,partnered,not married,0,2.0,0 to 3,same-sex couple,0,1,4.0,3 to 4,approve,0,0,0,0,0,0,1,1,0,0,0,0,2,met_party,11.0,16.0,0,excellent,qualified,yes,still together,qualified,no,,qualified,yes,still together,qualified,yes,still together,,,
2546,3929554,partnered,married,0,4.0,4 to 5,different sex couple,1,1,1.0,0 to 2,approve,0,0,0,0,0,0,0,0,0,1,0,0,1,met_public_space,5.0,10.0,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together
2547,3930426,partnered,married,0,10.0,6 to 10,same-sex couple,0,1,0.0,0 to 2,approve,0,1,0,0,0,0,0,0,0,0,0,0,1,met_at_work,12.0,17.0,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,no,,,,
2548,3932306,partnered,married,0,3.0,0 to 3,different sex couple,0,1,0.0,0 to 2,approve,1,0,0,0,0,0,0,0,0,0,0,0,1,met_online,4.0,9.0,0,poor,qualified,yes,still together,qualified,no,,qualified,yes,still together,qualified,no,,,,
2549,3933552,partnered,married,0,8.0,6 to 10,same-sex couple,0,1,1.0,0 to 2,,0,0,0,0,0,0,1,1,0,0,0,0,2,met_party,4.0,9.0,0,excellent,qualified,no,,qualified,yes,still together,qualified,no,,qualified,no,,,,
2550,3935335,partnered,not married,0,7.0,6 to 10,same-sex couple,1,1,7.0,>6,approve,0,0,0,0,0,0,1,1,0,0,0,0,2,met_party,2.5,2.5,0,good,qualified,yes,broke up,disqualified,,,disqualified,,,disqualified,,,,,
2551,3936511,partnered,married,0,2.0,0 to 3,same-sex couple,0,0,5.0,5 to 6,approve,0,1,0,0,0,0,0,1,1,0,0,0,3,met_at_work,11.0,16.0,0,excellent,qualified,no,,qualified,no,,qualified,no,,qualified,no,,,,
2552,3937436,partnered,not married,0,5.0,4 to 5,different sex couple,1,1,0.0,0 to 2,approve,0,0,0,0,0,0,1,1,0,1,0,0,3,met_party,5.0,10.0,0,good,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,,,
2553,3941351,partnered,married,2,1.0,0 to 3,different sex couple,1,1,2.0,0 to 2,approve,0,0,1,1,0,0,0,1,0,0,0,0,3,met_at_school,17.0,22.0,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,,,
2554,3945453,partnered,not married,0,4.0,4 to 5,different sex couple,1,1,2.0,0 to 2,approve,0,1,0,0,0,0,0,0,0,1,0,0,2,met_at_work,8.0,13.0,0,good,qualified,no,,qualified,no,,qualified,yes,still together,qualified,yes,still together,,,
2555,3946295,partnered,not married,0,1.0,0 to 3,different sex couple,0,1,1.0,0 to 2,approve,1,0,0,0,0,0,0,0,0,1,0,0,2,met_online,0.45,0.45,0,good,qualified,yes,broke up,disqualified,,,disqualified,,,disqualified,,,,,
2556,3949583,partnered,not married,0,1.0,0 to 3,same-sex couple,0,1,0.0,0 to 2,approve,0,1,0,0,0,0,0,1,0,0,0,0,2,met_at_work,6.0,11.0,0,excellent,qualified,no,,qualified,no,,qualified,no,,qualified,no,,,,
2557,3950465,partnered,not married,1,1.0,0 to 3,same-sex couple,0,1,0.0,0 to 2,approve,0,0,0,0,0,1,0,0,0,0,0,0,1,met_social,12.0,17.0,0,excellent,qualified,no,,qualified,no,,qualified,no,,qualified,no,,,,
2558,3952431,partnered,married,0,4.0,4 to 5,different sex couple,1,1,1.0,0 to 2,approve,0,0,0,0,0,0,0,1,1,0,0,0,2,met_f_and_f,21.0,26.0,0,poor,qualified,no,,qualified,yes,still together,qualified,no,,qualified,no,,,,
2559,3953206,partnered,not married,1,1.0,0 to 3,different sex couple,0,1,0.0,0 to 2,don't approve or don't know,0,1,0,0,0,0,0,0,0,0,0,0,1,met_at_work,5.0,10.0,0,excellent,qualified,no,,qualified,no,,qualified,no,,qualified,no,,,,
2560,3954341,partnered,married,7,2.0,0 to 3,different sex couple,0,1,2.0,0 to 2,approve,0,0,1,0,0,0,0,0,0,0,0,0,1,met_at_school,18.0,23.0,0,excellent,qualified,yes,still together,qualified,no,,qualified,no,,qualified,no,,,,
2561,3957226,partnered,not married,0,1.0,0 to 3,same-sex couple,0,1,0.0,0 to 2,approve,0,1,0,0,0,0,0,0,0,0,0,0,1,met_at_work,2.5,2.5,0,excellent,qualified,yes,broke up,disqualified,,,disqualified,,,disqualified,,,,,
2562,3958341,partnered,married,1,1.0,0 to 3,different sex couple,0,1,1.0,0 to 2,don't approve or don't know,0,0,1,0,1,1,0,0,0,0,0,0,3,met_at_school,14.0,19.0,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,no,,qualified,no,,,,
2563,3959235,partnered,not married,0,5.0,4 to 5,different sex couple,1,1,0.0,0 to 2,don't approve or don't know,0,0,0,0,0,0,0,1,0,1,0,0,2,met_f_and_f,2.5,2.5,0,good,qualified,yes,broke up,disqualified,,,disqualified,,,disqualified,,,,,
2564,3960301,partnered,married,1,4.0,4 to 5,different sex couple,0,1,3.0,3 to 4,approve,0,0,0,0,0,0,1,1,1,0,0,0,3,met_party,7.0,12.0,0,excellent,qualified,yes,still together,qualified,no,,qualified,no,,qualified,no,,,,
2565,3962581,partnered,married,0,0.0,0 to 3,different sex couple,0,0,5.0,5 to 6,,0,0,1,0,0,1,0,1,0,0,0,0,3,met_at_school,41.0,46.0,0,good,qualified,no,,qualified,no,,qualified,no,,qualified,no,,,,
2566,3965421,partnered,married,1,6.0,6 to 10,different sex couple,0,1,0.0,0 to 2,approve,0,0,0,0,0,0,0,0,0,1,0,0,1,met_public_space,24.0,29.0,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,no,,qualified,no,,,,
2567,3968596,partnered,married,0,0.0,0 to 3,same-sex couple,0,0,0.0,0 to 2,don't approve or don't know,1,0,0,0,0,0,0,0,0,0,0,0,1,met_online,5.0,10.0,0,good,qualified,no,,qualified,no,,qualified,no,,qualified,no,,,,
2568,3971256,partnered,not married,0,11.0,11 to 20,different sex couple,0,1,3.0,3 to 4,don't approve or don't know,0,1,0,0,0,0,0,0,0,0,0,0,1,met_at_work,4.0,7.0,0,fair,qualified,yes,still together,qualified,no,,qualified,no,,qualified,yes,broke up,,,
2569,3974261,partnered,married,0,17.0,11 to 20,different sex couple,1,1,0.0,0 to 2,approve,1,0,0,0,0,0,0,0,0,0,0,0,1,met_online,5.0,10.0,0,good,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,no,,,,
2570,3975505,partnered,not married,0,6.0,6 to 10,same-sex couple,0,1,1.0,0 to 2,,0,0,0,0,0,0,0,1,0,0,0,0,1,met_f_and_f,2.5,3.5,0,fair,qualified,no,,qualified,yes,broke up,disqualified,,,disqualified,,,,,
2571,3976383,partnered,not married,1,8.0,6 to 10,different sex couple,0,1,0.0,0 to 2,approve,1,0,0,0,0,0,0,0,0,0,0,0,1,met_online,1.5,2.5,0,good,qualified,yes,still together,qualified,yes,broke up,disqualified,,,disqualified,,,,,
2572,3977691,partnered,married,0,19.0,11 to 20,different sex couple,1,0,2.0,0 to 2,approve,0,1,0,0,0,0,0,0,0,0,0,0,1,met_at_work,33.0,38.0,0,excellent,qualified,yes,still together,qualified,no,,qualified,no,,qualified,yes,still together,,,
2573,3979235,partnered,not married,0,1.0,0 to 3,different sex couple,1,1,0.0,0 to 2,don't approve or don't know,0,0,0,0,0,1,1,0,0,0,0,0,2,met_social,1.5,2.5,0,good,qualified,yes,still together,qualified,yes,broke up,disqualified,,,disqualified,,,,,
2574,3980413,partnered,not married,0,6.0,6 to 10,same-sex couple,1,1,0.0,0 to 2,approve,0,1,0,0,0,0,0,0,0,0,0,0,1,met_at_work,7.0,12.0,0,good,qualified,no,,qualified,yes,still together,qualified,no,,qualified,no,,,,
2575,3981321,partnered,married,2,2.0,0 to 3,different sex couple,0,0,0.0,0 to 2,approve,0,0,1,0,0,0,0,0,0,0,0,0,1,met_at_school,13.0,16.0,0,good,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,broke up,,,
2576,3982235,partnered,not married,1,1.0,0 to 3,same-sex couple,0,1,3.0,3 to 4,don't approve or don't know,0,0,0,0,0,1,0,0,0,0,0,0,1,met_social,0.45,0.45,0,fair,qualified,yes,broke up,disqualified,,,disqualified,,,disqualified,,,,,
2577,3984371,partnered,married,0,10.0,6 to 10,different sex couple,1,1,4.0,3 to 4,approve,0,1,0,0,0,0,0,0,0,0,0,0,1,met_at_work,7.0,12.0,0,good,qualified,yes,still together,qualified,yes,still together,qualified,no,,qualified,no,,,,
2578,3986455,partnered,not married,0,1.0,0 to 3,same-sex couple,1,1,3.0,3 to 4,don't approve or don't know,0,0,0,0,0,0,0,0,1,1,0,0,2,met_as_neighbors,15.0,20.0,0,excellent,qualified,no,,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,,,
2579,3987371,partnered,married,2,6.0,6 to 10,different sex couple,0,0,8.5,>6,approve,0,0,0,0,0,0,0,1,0,0,0,0,1,met_f_and_f,14.0,19.0,0,good,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,no,,,,
2580,3989245,partnered,married,0,1.0,0 to 3,same-sex couple,1,1,0.0,0 to 2,approve,1,0,1,0,0,0,0,0,0,0,0,0,2,met_online,4.0,9.0,0,good,qualified,no,,qualified,no,,qualified,no,,qualified,no,,,,
2581,3990426,partnered,not married,0,21.0,>=20,same-sex couple,0,1,1.0,0 to 2,approve,0,1,1,0,0,0,0,1,0,0,0,0,3,met_at_work,14.0,15.0,0,excellent,qualified,no,,qualified,yes,broke up,disqualified,,,disqualified,,,,,
2582,3991391,partnered,married,2,5.0,4 to 5,different sex couple,0,1,5.0,5 to 6,don't approve or don't know,0,0,0,0,0,0,0,0,0,1,0,0,1,met_public_space,13.0,18.0,0,fair,qualified,no,,qualified,no,,qualified,no,,qualified,no,,,,
2583,3993486,partnered,not married,0,16.0,11 to 20,same-sex couple,0,0,4.0,3 to 4,don't approve or don't know,0,0,0,0,0,0,0,0,0,1,0,0,1,met_public_space,4.0,7.0,0,fair,qualified,no,,qualified,no,,qualified,no,,qualified,yes,broke up,,,
2584,3994301,partnered,married,1,1.0,0 to 3,different sex couple,0,1,0.0,0 to 2,approve,0,0,1,1,0,0,0,1,0,0,0,0,3,met_at_school,10.0,15.0,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,no,,,,
2585,3995436,partnered,not married,0,2.0,0 to 3,same-sex couple,0,1,0.0,0 to 2,approve,0,1,0,0,0,0,0,0,0,0,0,0,1,met_at_work,15.0,20.0,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,,,
2586,3996271,partnered,married,2,4.0,4 to 5,different sex couple,0,1,1.0,0 to 2,don't approve or don't know,0,0,0,0,0,0,0,1,0,1,0,0,2,met_f_and_f,4.0,6.0,0,fair,qualified,no,,qualified,yes,still together,qualified,yes,broke up,disqualified,,,,,
2587,3997265,partnered,not married,0,4.0,4 to 5,same-sex couple,0,1,0.0,0 to 2,approve,1,0,0,0,0,1,0,0,0,0,0,0,2,met_online,7.0,8.0,0,excellent,qualified,no,,qualified,yes,broke up,disqualified,,,disqualified,,,,,
2588,3998541,partnered,married,0,3.0,0 to 3,different sex couple,0,1,1.0,0 to 2,,0,0,0,0,0,0,0,0,0,1,0,0,1,met_public_space,29.0,34.0,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,no,,,,
2589,3999403,partnered,not married,0,7.0,6 to 10,different sex couple,0,0,1.0,0 to 2,don't approve or don't know,0,0,0,0,0,0,0,0,0,1,0,0,1,met_public_space,2.5,2.5,0,excellent,qualified,yes,broke up,disqualified,,,disqualified,,,disqualified,,,,,
2590,4000465,partnered,not married,0,0.0,0 to 3,same-sex couple,0,0,3.0,3 to 4,don't approve or don't know,1,0,0,0,0,0,0,0,0,0,0,0,1,met_online,0.15,3.15,0,good,qualified,yes,still together,qualified,yes,still together,qualified,no,,qualified,yes,broke up,,,
2591,4001391,partnered,married,2,6.0,6 to 10,different sex couple,0,1,4.0,3 to 4,approve,0,1,0,0,0,0,0,0,0,0,0,0,1,met_at_work,9.0,14.0,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together
2592,4005581,partnered,married,0,6.0,6 to 10,different sex couple,0,0,0.0,0 to 2,approve,0,0,0,0,0,0,0,1,1,0,0,0,2,met_f_and_f,34.0,39.0,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,no,,,,
2593,4006641,partnered,married,3,11.0,11 to 20,different sex couple,0,0,0.0,0 to 2,,0,0,0,0,0,0,0,1,0,0,0,0,1,met_f_and_f,40.0,45.0,0,fair,qualified,yes,still together,qualified,no,,qualified,no,,qualified,no,,qualified,yes,still together
2594,4007271,partnered,not married,0,1.0,0 to 3,different sex couple,0,1,0.0,0 to 2,approve,1,0,0,0,0,0,0,0,0,0,0,0,1,met_online,4.0,9.0,0,excellent,qualified,no,,qualified,no,,qualified,no,,qualified,no,,,,
2595,4009326,partnered,not married,0,1.0,0 to 3,same-sex couple,1,0,1.0,0 to 2,don't approve or don't know,0,1,0,0,0,0,0,0,0,0,0,0,1,met_at_work,4.0,7.0,0,good,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,broke up,,,
2596,4010416,partnered,not married,0,10.0,6 to 10,same-sex couple,0,0,1.0,0 to 2,approve,0,1,0,0,0,0,0,0,0,0,0,0,1,met_at_work,9.0,14.0,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,,,
2597,4011225,partnered,not married,0,3.0,0 to 3,different sex couple,0,0,3.0,3 to 4,approve,0,0,1,0,0,0,0,1,1,0,0,0,3,met_at_school,4.0,9.0,0,excellent,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together
2598,4013336,partnered,not married,0,5.0,4 to 5,same-sex couple,0,1,2.0,0 to 2,don't approve or don't know,0,0,0,0,0,0,0,1,0,1,0,0,2,met_f_and_f,12.0,17.0,0,fair,qualified,yes,still together,qualified,yes,still together,qualified,no,,qualified,no,,,,
2599,4014721,partnered,married,0,3.0,0 to 3,different sex couple,0,1,0.0,0 to 2,approve,0,0,0,0,0,1,0,0,0,1,0,0,2,met_social,11.0,16.0,0,fair,qualified,yes,still together,qualified,no,,qualified,yes,still together,qualified,yes,still together,,,
2600,4016605,partnered,not married,0,0.0,0 to 3,same-sex couple,0,0,2.0,0 to 2,approve,0,0,0,0,0,0,0,0,0,1,0,0,1,met_public_space,37.0,42.0,0,good,qualified,no,,qualified,no,,qualified,no,,qualified,no,,,,
2601,4018584,partnered,married,0,0.0,0 to 3,different sex couple,0,0,1.0,0 to 2,don't approve or don't know,0,1,0,0,0,0,0,0,0,1,0,0,2,met_at_work,31.0,36.0,0,fair,qualified,no,,qualified,no,,qualified,no,,qualified,no,,,,
2602,4020486,partnered,not married,0,5.0,4 to 5,same-sex couple,0,1,3.0,3 to 4,don't approve or don't know,0,0,0,0,0,0,0,0,0,1,0,0,1,met_public_space,16.0,21.0,0,excellent,qualified,yes,still together,qualified,no,,qualified,no,,qualified,no,,,,
2603,4021321,partnered,married,0,0.0,0 to 3,same-sex couple,0,0,0.0,0 to 2,approve,0,0,0,0,0,0,1,1,1,0,0,0,3,met_party,,,0,good,qualified,no,,qualified,no,,qualified,no,,qualified,no,,,,
2604,4027356,partnered,not married,3,3.0,0 to 3,different sex couple,0,1,0.0,0 to 2,approve,0,0,0,0,0,0,0,1,0,0,0,0,1,met_f_and_f,19.0,24.0,0,excellent,qualified,yes,still together,qualified,no,,qualified,no,,qualified,no,,,,
2605,4028461,partnered,married,0,0.0,0 to 3,different sex couple,0,0,1.0,0 to 2,don't approve or don't know,0,1,0,0,0,0,0,0,0,0,0,0,1,met_at_work,11.0,16.0,0,good,qualified,yes,still together,qualified,no,,qualified,no,,qualified,no,,,,
2606,4031246,partnered,not married,0,4.0,4 to 5,different sex couple,0,1,1.0,0 to 2,approve,0,1,0,0,0,0,0,1,0,0,0,0,2,met_at_work,1.5,2.5,0,excellent,qualified,no,,qualified,yes,broke up,disqualified,,,disqualified,,,,,
2607,4032561,partnered,not married,0,13.0,11 to 20,same-sex couple,0,0,1.0,0 to 2,approve,0,0,0,0,0,0,0,0,0,0,1,0,1,met_offline_dating,17.0,22.0,0,good,qualified,yes,still together,qualified,yes,still together,qualified,no,,qualified,no,,,,
2608,4037586,partnered,not married,0,11.0,11 to 20,different sex couple,1,1,0.0,0 to 2,approve,0,1,0,0,0,0,0,0,0,0,0,0,1,met_at_work,16.0,21.0,0,fair,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,no,,,,
2609,4040561,partnered,married,0,3.0,0 to 3,different sex couple,0,0,1.0,0 to 2,,0,0,0,0,0,0,0,1,1,0,0,0,2,met_f_and_f,13.0,18.0,0,good,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,no,,,,
2610,4041271,partnered,married,0,1.0,0 to 3,different sex couple,0,0,2.0,0 to 2,approve,0,0,1,0,0,0,1,1,0,0,0,0,3,met_at_school,9.0,14.0,0,excellent,qualified,yes,still together,qualified,no,,qualified,no,,qualified,no,,,,
2611,4042195,partnered,not married,1,1.0,0 to 3,different sex couple,0,0,2.0,0 to 2,approve,1,0,1,0,0,0,0,1,0,0,0,0,3,met_online,0.75,1.75,0,excellent,qualified,no,,qualified,yes,broke up,disqualified,,,disqualified,,,,,
2612,4043671,partnered,married,0,23.0,>=20,different sex couple,0,1,3.0,3 to 4,,0,0,0,0,0,0,0,1,0,1,0,0,2,met_f_and_f,12.0,12.0,0,good,qualified,yes,broke up,disqualified,,,disqualified,,,disqualified,,,,,
2613,4044591,partnered,married,0,13.0,11 to 20,different sex couple,0,1,0.0,0 to 2,,0,1,0,1,0,0,0,1,0,0,0,0,3,met_at_work,4.0,9.0,0,good,qualified,yes,still together,qualified,yes,still together,qualified,yes,still together,qualified,no,,,,
2614,4045235,partnered,not married,0,1.0,0 to 3,same-sex couple,0,0,1.0,0 to 2,approve,1,0,0,0,0,0,0,0,0,0,0,0,1,met_online,1.5,1.5,0,excellent,qualified,yes,broke up,disqualified,,,disqualified,,,disqualified,,,,,
