,caseid_new,qflag_w1,married_w1,children_in_hh,age_difference,age_gap_bin,same_sex_couple,edu_gap,edu_gap_bin,parental_approval,met_online,met_at_work,met_at_school,met_at_church,met_travel,met_social,met_party,met_f_and_f,met_as_neighbors,met_public_space,met_offline_dating,met_other,how_met_unique,how_long_relationship_w1,relationship_len,partner_deceased,relationship_quality_w1,qflag_w2,cflag_w2,relationship_status_w2,qflag_w3,cflag_w3,relationship_status_w3,qflag_w4,cflag_w4,relationship_status_w4,qflag_w5,cflag_w5,relationship_status_w5,qflag_w6,cflag_w6,relationship_status_w6
3210,713433,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3211,716436,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3212,720753,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3213,728495,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3214,730215,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3215,732675,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3216,736583,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3217,739585,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3218,743505,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3219,753792,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3220,757562,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3221,760933,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3222,764225,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3223,766663,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3224,769435,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3225,770235,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3226,776643,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3227,779623,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3228,795475,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3229,801583,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3230,802475,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3231,812613,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3232,814822,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3233,815575,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3234,822235,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3235,824713,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3236,833543,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3237,844645,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3238,845465,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3239,848275,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3240,851405,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3241,853265,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3242,859443,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3243,862571,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3244,869435,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3245,874205,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3246,876325,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3247,880235,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3248,882515,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3249,884575,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3250,890553,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3251,893505,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3252,894795,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3253,897553,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3254,912315,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3255,914265,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3256,915555,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3257,916433,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3258,920682,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3259,921395,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3260,925885,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3261,927581,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3262,931613,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3263,933465,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3264,936245,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3265,938785,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3266,941545,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3267,950495,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3268,955731,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3269,961605,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3270,962485,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3271,968782,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3272,970742,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3273,980603,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3274,981733,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3275,988445,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3276,996793,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3277,997532,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3278,1012583,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3279,1014645,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3280,1016205,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3281,1025543,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3282,1032405,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3283,1047765,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3284,1051525,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3285,1054833,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3286,1055665,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3287,1060515,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3288,1065335,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3289,1067305,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3290,1070563,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3291,1072822,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3292,1081505,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3293,1082842,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3294,1088515,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3295,1089563,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3296,1095573,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3297,1102555,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3298,1107772,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3299,1116792,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3300,1117535,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3301,1120295,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3302,1122591,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3303,1126643,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3304,1128705,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3305,1129655,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3306,1132733,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3307,1139294,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3308,1142643,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3309,1150405,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3310,1156455,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3311,1158513,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3312,1159593,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3313,1161581,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3314,1167742,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3315,1168762,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3316,1172792,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3317,1174565,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3318,1175723,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3319,1176743,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3320,1178543,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3321,1182613,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3322,1190613,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3323,1195802,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3324,1197633,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3325,1201475,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3326,1211463,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3327,1215515,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3328,1224473,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3329,1236265,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3330,1238555,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3331,1239625,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3332,1245475,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3333,1247592,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3334,1248543,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3335,1251205,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3336,1259495,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3337,1272295,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3338,1282355,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3339,1293683,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3340,1296782,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3341,1300663,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3342,1309513,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3343,1311822,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3344,1317503,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3345,1318833,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3346,1319523,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3347,1322205,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3348,1331645,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3349,1337321,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3350,1338632,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3351,1343603,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3352,1346465,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3353,1347703,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3354,1350732,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3355,1351572,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3356,1353823,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3357,1355692,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3358,1357415,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3359,1359663,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3360,1360485,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3361,1365673,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3362,1389863,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3363,1390585,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3364,1399603,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3365,1400536,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3366,1406352,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3367,1414483,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3368,1415793,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3369,1420535,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3370,1424245,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3371,1431445,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3372,1432733,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3373,1436742,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3374,1441235,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3375,1442415,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3376,1443503,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3377,1444575,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3378,1455762,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3379,1457395,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3380,1462605,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3381,1470685,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3382,1471753,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3383,1483395,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3384,1486713,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3385,1487565,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3386,1489295,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3387,1499563,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3388,1502575,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3389,1504675,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3390,1528583,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3391,1535765,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3392,1539225,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3393,1542395,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3394,1545735,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3395,1548763,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3396,1556205,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3397,1557565,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3398,1572443,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3399,1576255,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3400,1578603,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3401,1581206,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3402,1604683,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3403,1607275,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3404,1616515,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3405,1646345,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3406,1651205,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3407,1656664,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3408,1659612,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3409,1662395,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3410,1663683,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3411,1670475,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3412,1679355,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3413,1680573,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3414,1690395,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3415,1696565,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3416,1701345,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3417,1710623,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3418,1713822,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3419,1716225,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3420,1723666,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3421,1729782,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3422,1734805,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3423,1741735,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3424,1744605,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3425,1746605,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3426,1754225,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3427,1766583,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3428,1770415,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3429,1773565,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3430,1775535,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3431,1780475,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3432,1782305,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3433,1783772,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3434,1789465,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3435,1791235,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3436,1801575,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3437,1816535,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3438,1824215,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3439,1826563,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3440,1827585,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3441,1829653,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3442,1844215,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3443,1847485,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3444,1849405,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3445,1851705,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3446,1856495,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3447,1858265,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3448,1872625,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3449,1876425,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
3450,1878723,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,disqualified,,,disqualified,,,,,
